2.000000000000000000e+01 1.120000000000000000e+04 5.000000000000000000e+00 5.000000000000000000e+00 1.965000000000000000e+03 1.965000000000000000e+03 1.040000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.040000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.008000000000000000e+03 1.295000000000000000e+05
6.000000000000000000e+01 1.192400000000000000e+04 9.000000000000000000e+00 5.000000000000000000e+00 2.005000000000000000e+03 2.006000000000000000e+03 1.182000000000000000e+03 1.142000000000000000e+03 0.000000000000000000e+00 2.324000000000000000e+03 3.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.100000000000000000e+01 2.000000000000000000e+00 1.470000000000000000e+02 2.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.006000000000000000e+03 3.450000000000000000e+05
2.000000000000000000e+01 1.296800000000000000e+04 5.000000000000000000e+00 6.000000000000000000e+00 1.962000000000000000e+03 1.962000000000000000e+03 9.120000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.120000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 2.008000000000000000e+03 1.440000000000000000e+05
2.000000000000000000e+01 1.065200000000000000e+04 7.000000000000000000e+00 5.000000000000000000e+00 2.006000000000000000e+03 2.007000000000000000e+03 1.494000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.494000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 1.600000000000000000e+02 3.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 2.007000000000000000e+03 2.795000000000000000e+05
2.000000000000000000e+01 1.092000000000000000e+04 6.000000000000000000e+00 5.000000000000000000e+00 1.960000000000000000e+03 1.960000000000000000e+03 1.253000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.253000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.130000000000000000e+02 1.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.008000000000000000e+03 1.570000000000000000e+05
4.500000000000000000e+01 6.120000000000000000e+03 7.000000000000000000e+00 8.000000000000000000e+00 1.929000000000000000e+03 2.001000000000000000e+03 8.540000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.540000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.800000000000000000e+01 1.120000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.007000000000000000e+03 1.320000000000000000e+05
2.000000000000000000e+01 1.124100000000000000e+04 6.000000000000000000e+00 7.000000000000000000e+00 1.970000000000000000e+03 1.970000000000000000e+03 1.004000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.004000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+02 3.000000000000000000e+00 2.010000000000000000e+03 1.490000000000000000e+05
9.000000000000000000e+01 1.079100000000000000e+04 4.000000000000000000e+00 5.000000000000000000e+00 1.967000000000000000e+03 1.967000000000000000e+03 1.296000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.296000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+02 1.000000000000000000e+01 2.006000000000000000e+03 9.000000000000000000e+04
2.000000000000000000e+01 1.369500000000000000e+04 5.000000000000000000e+00 5.000000000000000000e+00 2.004000000000000000e+03 2.004000000000000000e+03 1.114000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.114000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.008000000000000000e+03 1.590000000000000000e+05
2.000000000000000000e+01 7.560000000000000000e+03 5.000000000000000000e+00 6.000000000000000000e+00 1.958000000000000000e+03 1.965000000000000000e+03 1.339000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.339000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.009000000000000000e+03 1.390000000000000000e+05
6.000000000000000000e+01 1.421500000000000000e+04 8.000000000000000000e+00 5.000000000000000000e+00 2.005000000000000000e+03 2.006000000000000000e+03 1.158000000000000000e+03 1.218000000000000000e+03 0.000000000000000000e+00 2.376000000000000000e+03 3.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 2.400000000000000000e+02 1.540000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000000e+01 2.006000000000000000e+03 3.253000000000000000e+05
4.500000000000000000e+01 7.449000000000000000e+03 7.000000000000000000e+00 7.000000000000000000e+00 1.930000000000000000e+03 1.950000000000000000e+03 1.108000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.108000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.007000000000000000e+03 1.394000000000000000e+05
2.000000000000000000e+01 9.742000000000000000e+03 8.000000000000000000e+00 5.000000000000000000e+00 2.002000000000000000e+03 2.002000000000000000e+03 1.795000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.795000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 1.710000000000000000e+02 1.590000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 2.008000000000000000e+03 2.300000000000000000e+05
1.200000000000000000e+02 4.224000000000000000e+03 5.000000000000000000e+00 7.000000000000000000e+00 1.976000000000000000e+03 1.976000000000000000e+03 1.060000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.060000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+02 1.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.007000000000000000e+03 1.299000000000000000e+05
2.000000000000000000e+01 8.246000000000000000e+03 5.000000000000000000e+00 8.000000000000000000e+00 1.968000000000000000e+03 2.001000000000000000e+03 1.060000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.060000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 4.060000000000000000e+02 9.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.010000000000000000e+03 1.540000000000000000e+05
2.000000000000000000e+01 1.423000000000000000e+04 8.000000000000000000e+00 5.000000000000000000e+00 2.007000000000000000e+03 2.007000000000000000e+03 1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.009000000000000000e+03 2.563000000000000000e+05
2.000000000000000000e+01 7.200000000000000000e+03 5.000000000000000000e+00 7.000000000000000000e+00 1.951000000000000000e+03 2.000000000000000000e+03 9.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 2.220000000000000000e+02 3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.010000000000000000e+03 1.348000000000000000e+05
2.000000000000000000e+01 1.147800000000000000e+04 8.000000000000000000e+00 5.000000000000000000e+00 2.007000000000000000e+03 2.008000000000000000e+03 1.704000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.704000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.010000000000000000e+03 3.060000000000000000e+05
2.000000000000000000e+01 1.632100000000000000e+04 5.000000000000000000e+00 6.000000000000000000e+00 1.957000000000000000e+03 1.997000000000000000e+03 1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 2.880000000000000000e+02 2.580000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01 2.006000000000000000e+03 2.075000000000000000e+05
3.000000000000000000e+01 6.324000000000000000e+03 4.000000000000000000e+00 6.000000000000000000e+00 1.927000000000000000e+03 1.950000000000000000e+03 5.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.200000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 4.900000000000000000e+01 0.000000000000000000e+00 8.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.008000000000000000e+03 6.850000000000000000e+04
7.000000000000000000e+01 8.500000000000000000e+03 4.000000000000000000e+00 4.000000000000000000e+00 1.920000000000000000e+03 1.950000000000000000e+03 6.490000000000000000e+02 6.680000000000000000e+02 0.000000000000000000e+00 1.317000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.400000000000000000e+01 1.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.008000000000000000e+03 4.000000000000000000e+04
2.000000000000000000e+01 8.544000000000000000e+03 5.000000000000000000e+00 6.000000000000000000e+00 1.966000000000000000e+03 2.006000000000000000e+03 1.228000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.228000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.008000000000000000e+03 1.493500000000000000e+05
2.000000000000000000e+01 1.104900000000000000e+04 8.000000000000000000e+00 5.000000000000000000e+00 2.007000000000000000e+03 2.007000000000000000e+03 1.234000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.234000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.008000000000000000e+03 1.799000000000000000e+05
2.000000000000000000e+01 1.055200000000000000e+04 5.000000000000000000e+00 5.000000000000000000e+00 1.959000000000000000e+03 1.959000000000000000e+03 1.700000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.010000000000000000e+03 1.655000000000000000e+05
1.200000000000000000e+02 7.313000000000000000e+03 9.000000000000000000e+00 5.000000000000000000e+00 2.005000000000000000e+03 2.005000000000000000e+03 1.561000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.561000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 2.030000000000000000e+02 4.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 2.007000000000000000e+03 2.775000000000000000e+05
6.000000000000000000e+01 1.341800000000000000e+04 8.000000000000000000e+00 5.000000000000000000e+00 2.004000000000000000e+03 2.005000000000000000e+03 1.132000000000000000e+03 1.320000000000000000e+03 0.000000000000000000e+00 2.452000000000000000e+03 3.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 1.130000000000000000e+02 3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 2.006000000000000000e+03 3.090000000000000000e+05
2.000000000000000000e+01 1.085900000000000000e+04 5.000000000000000000e+00 5.000000000000000000e+00 1.994000000000000000e+03 1.995000000000000000e+03 1.097000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.097000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 3.920000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.009000000000000000e+03 1.450000000000000000e+05
2.000000000000000000e+01 8.532000000000000000e+03 5.000000000000000000e+00 6.000000000000000000e+00 1.954000000000000000e+03 1.990000000000000000e+03 1.297000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.297000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 2.009000000000000000e+03 1.530000000000000000e+05
2.000000000000000000e+01 7.922000000000000000e+03 5.000000000000000000e+00 7.000000000000000000e+00 1.953000000000000000e+03 2.007000000000000000e+03 1.057000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.057000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.010000000000000000e+03 1.090000000000000000e+05
9.000000000000000000e+01 6.040000000000000000e+03 4.000000000000000000e+00 5.000000000000000000e+00 1.955000000000000000e+03 1.955000000000000000e+03 1.152000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.152000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.008000000000000000e+03 8.200000000000000000e+04
2.000000000000000000e+01 8.658000000000000000e+03 6.000000000000000000e+00 5.000000000000000000e+00 1.965000000000000000e+03 1.965000000000000000e+03 1.324000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.324000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.380000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01 2.006000000000000000e+03 1.600000000000000000e+05
2.000000000000000000e+01 1.690500000000000000e+04 5.000000000000000000e+00 6.000000000000000000e+00 1.959000000000000000e+03 1.959000000000000000e+03 1.328000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.328000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.040000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.007000000000000000e+03 1.700000000000000000e+05
8.500000000000000000e+01 9.180000000000000000e+03 5.000000000000000000e+00 7.000000000000000000e+00 1.983000000000000000e+03 1.983000000000000000e+03 8.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.840000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 2.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01 2.007000000000000000e+03 1.440000000000000000e+05
2.000000000000000000e+01 9.200000000000000000e+03 5.000000000000000000e+00 6.000000000000000000e+00 1.975000000000000000e+03 1.980000000000000000e+03 9.380000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.380000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 2.008000000000000000e+03 1.302500000000000000e+05
